,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
0,Education,I'm A Fish,I'm A Fish,Series 1 I'm An Octopus,"I'm a Fish features a variety of sea creatures who invite us into their underwater world. They tell us all sorts of fun and interesting facts about where they live, what they do and how they survive in such deep places! Early Stage 1 - Stage 1 Science and Technology.",We meet Octopus who explains that they are really smart and that they have very good senses. They use their ink cloud to defend themselves and distract predators who want to eat them.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1255A018S00_5a27476b383e3.jpg,No more information found,"['abc3', '3nature', 'education', 'primary-maths']",2021-03-29 06:15:00,G,121
1,Education,Create,Create,Origami: Crane,"Release your inner artist with the help of our experts who will show you how to mould, fold, paint, braid, twirl and build. There's so many creative projects you can do at home with some simple materials and with your hands!",Check out how to create the classic origami crane and follow to make one of your own!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1617V003S00_57e4caf6b7a79_1280.jpg,No more information found,"['abc3', '3make', 'me-prod', 'me-create', 'me-craft', 'childrens', 'family-viewing-abcme', 'primary-arts', 'education', 'kinderscreateorigami']",2019-11-03 06:03:00,G,69
2,Education,Advice To My 12 Year Old Self,Advice To My 12 Year Old Self,Series 1 Linda Burney,"A range of talented Australians, including some of our most well-known Indigenous stars, offer advice to their 12-year-old selves. Stages 4-5 PDHPE.","Linda Burney is a Labor politician, who is incredibly proud of how she represents the Indigenous community by displaying grace and kindness.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1731V009S00_59d6e2b3a02c8_1280.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-health', 'secondary-health', '3indigenous']",2020-06-14 06:05:00,G,160
3,Education,Advice To My 12 Year Old Self,Advice To My 12 Year Old Self,Series 1 Brianna Davey,"A range of talented Australians, including some of our most well-known Indigenous stars, offer advice to their 12-year-old selves. Stages 4-5 PDHPE.","Brianna Davey is an Australian sportswoman, who advises to really love what you do and not care about what others think.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1731V019S00_59d6ed0c0d73e_1280.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-health', 'secondary-health']",2020-06-14 06:05:00,G,116
4,Education,Australia's Prime Ministers,Australia's Prime Ministers,William McMahon,"This series profiles Australia's leaders, featuring career highlights and giving insights into the different eras in which they lead the nation. Stages 3-4 HSIE, English.","This series profiles Australia's leaders, featuring career highlights and giving insights into the different eras in which they lead the nation. This episode features William McMahon.","['ABC ME', 'EDUCATION', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX6423A020S00_59e6c0dadc401_1280.jpg,No more information found,"['education', 'abc3', 'docs', 'secondary-history', 'primary-humanities']",2022-02-28 09:00:00,G,183
5,Education,I'm A Fish,I'm A Fish,Series 1 I'm A Butterfly Fish,"I'm a Fish features a variety of sea creatures who invite us into their underwater world. They tell us all sorts of fun and interesting facts about where they live, what they do and how they survive in such deep places! Early Stage 1 - Stage 1 Science and Technology.",The Butterfly fish takes some time out from being good looking to tell us all about how they peck at coral with their long snouts for food and how he uses these good looks to confuse and camouflage himself to evade predators.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1255A008S00_5a139498d3593.jpg,No more information found,"['abc3', '3nature', 'education', 'primary-maths']",2021-03-29 06:15:00,G,121
6,Education,The Storybuilding Tool Kit,The Storybuilding Tool Kit,Series 1 Episode 6 Book Report by Joel,Unlock the secrets of your favourite story genres. Create your own fantastic characters and send them on epic journeys! Stages 3-4 English,Joel reviews 'An Eagle in the Snow' by Michael Mapurgo.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1730V006S00_59938abdea02b_1280.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-english', 'secondary-english']",2020-03-18 06:00:00,G,96
7,Education,Mini Lessons: English,Mini Lessons: English,Series 1 Episode 18 Year 1: Writing a Narrative Text,"In these ten-minute lessons, Australian teachers teach fundamental skills in literacy.","In this lesson, you will learn how to write a narrative. Ms Sheddan demonstrates the important features of a narrative, and she provides the opportunity for you to write your own at home.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ed/ED2004V018S00_5ee1581a1d764_1920.jpg,No more information found,"['abc3', 'education', 'primary-english']",2020-06-11 10:00:00,G,620
8,Education,Sally & Possum,Sally & Possum,Possum Breaks A Plate!,"Filled with fun new adventures, follow Sally and Possum as they explore, discover, and learn about the world around them using Australian Sign Language (Auslan). Early Stage 1 English","Uh, oh! Possum breaks one of Sally's plates and is worried she will be angry. He tries to put it back together. Sally says that it looks a bit like a jigsaw puzzle. What will that lead to?","['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1183A008S00_5954596f966a9.jpg,No more information found,"['abc4kids', '4learn', '4sally-possum', 'education', 'primary-languages']",2021-07-25 06:05:30,G,870
9,Education,Create,Create,Painting: Blending,"Release your inner artist with the help of our experts who will show you how to mould, fold, paint, braid, twirl and build. There's so many creative projects you can do at home with some simple materials and with your hands!",Our artist shows how a bit of water can help blend some beautiful colours in your painting!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1617V013S00_57e4c1f61232f_1280.jpg,No more information found,"['abc3', '3make', 'me-prod', 'me-create', 'me-craft', 'childrens', 'family-viewing-abcme', 'primary-arts', 'education', 'kinderscreatepainting']",2019-11-03 06:03:00,G,96
10,Education,Learn A Word,Learn A Word,Say,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,"Learn to spell and write the word Say. This series shows an easy way to learn the basic words used in English, based on the Australian National Curriculum.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1915H016S00_5ebe0bc8cfadb_1280.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-04-27 14:00:00,G,90
11,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 20 A Reflection On Refraction,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM","Right or left? Aha! Trick question - both! Eric learns how refraction changes what we see. It's not magic, it's science, it's STEM!","['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A020S00_5e425ec9b7223.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:01:35,G,204
12,Education,Weather On The Go,Weather On The Go,Series 1 Cyclones,"Weather On The Go is a series that teaches you everything you need to know about Australian weather as well as weather idioms used in daily conversation. Stage 4 English, Science and Geography.",Weather On The Go is a series that teaches you everything you need to know about Australian weather as well as weather idioms used in daily conversation.,"['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1920H005S00_5cbe9c8792d32.jpg,No more information found,"['abc3', 'education', 'secondary-maths', 'secondary-science', 'science', 'science-week', 'environment', 'nature', 'natural-world']",2019-05-05 06:00:00,G,120
13,Education,Mini Lessons: English,Mini Lessons: English,Series 1 Episode 8 Years F-1: Rhyming,"In these ten-minute lessons, Australian teachers teach fundamental skills in literacy.","In this lesson, you will learn how to hear and identify rhyming words. Mr Meissner demonstrates how to find rhyming words in a book, and he provides opportunities to make your very own treasure box of rhyming things at home.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ed/ED2004V008S00_5ecef56989553.jpg,No more information found,"['abc3', 'education', 'primary-english']",2020-05-28 10:00:00,G,630
14,Education,MathXplosion,MathXplosion,Series 1 Same But Different,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths","This episode is all about capacity. Take two different shaped containers for example: a tall, skinny cylinder and a short wide one. Which one will hold more beads?","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A024S00_5b4d8a5e2ad2c.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'kindersolder']",2018-07-23 06:00:00,G,180
15,Education,Art Blast,Art Blast,Series 1 The Mind Poo,Join The Listies on a surprisingly silly journey through the world of art! Boffin Rich supplies the arts and art noob Matt brings the farts. Together they blast their way on a mind-bending journey to the gallery and beyond!,When Rich has problems with his creativity Matt suggests an unusual solution a Mind Poo. In this Art Blast Rich takes a trip through Surreal Art to see where Art ideas come from.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1920V_608100fa34173_1920.jpg,No more information found,"['abc3', 'education', 'primary-arts', 'secondary-arts']",2021-06-21 06:15:00,G,214
16,Education,ABC Education Good Mornings,ABC Education Good Mornings,Series 1 Yolnju,How would you greet someone in the language of the land on which you live? Children from around Australia encourage you to join them as they share greetings in their Indigenous languages.,How would you greet someone in the language of the land on which you live? Children from around Australia encourage you to join them as they share greetings in their Indigenous languages.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK2037H008S00_60f7c362c6e1d_1920.jpg,No more information found,"['abc3', 'education', 'primary-english', 'goodmornings']",2021-07-22 10:01:02,G,24
17,Education,MathXplosion,MathXplosion,Series 1 Go Fly A Kite!,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths",Have you ever wondered how a kite works? Tag along with Eric to see how symmetry helps kites fly. It's Not Magic It's Math!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A034S00_5b4d8c3cd6015.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'kindersolder']",2018-07-23 06:00:00,G,180
18,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 45 Mission: Mix Impossible!,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM","In this STEM episode Eric builds his own groovy lava lamp! It's not magic, it's science.","['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A_5e425ce91bec2.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:03:40,G,232
19,Education,What's For Dinner?,What's For Dinner?,At Jemma's Place,"With a big spoonful of creativity, a pinch of tradition and a dash of fun - these Australian families have all the ingredients they need to answer the all-important question...What's For Dinner? Early Stage 1 History",Welcome to Jemma's farm! They say you can't make an omelette without cracking a few eggs and boy would they be right! Join Jemma at her family's egg farm as they enjoy a meal from paddock to plate. Anyone for a mini doughnut?,"['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1805V004S00_5b1f1f8e2d4bc_1280.jpg,No more information found,"['abc3', 'me-prod', '3family', 'childrens', 'education', 'primary-humanities', 'family-viewing-abcme', 'family-viewing']",2021-06-02 10:05:00,G,511
20,Education,Same But Different,Same But Different,Series 1 Robbie's Story,"Short documentary portraits of primary children with a range of disabilities, learning differences and medical conditions.","Robbie is an 11-year-old boy who has epilepsy. Robbie suffers from absences where he doesn't know where he is. Although they don't last very long, they have the potential to be very dangerous in certain circumstances.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0089A007S0055504c380eead2.83193777_1280.jpg,No more information found,"['abc3', 'education', 'mental-as', '\nc:3childrensday']",2021-07-15 10:00:00,G,423
21,Education,Learn A Word,Learn A Word,From,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,"Learn to spell and write the word From. This series shows an easy way to learn the basic words used in English, based on the Australian National Curriculum.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1915H006S00_5ebe0e6a90da4_1280.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-04-27 14:00:00,G,90
22,Education,Dates That Made History,Dates That Made History,Series 2 Episode 4 The American Independence - 4 July 1776,"This series tells world history through a few major dates, revisited through the prism of memory. Driven by historian Patrick Boucheron, history comes to life under our eyes with bold and entertaining graphics.",The American revolution is sometimes watered down to the point where it can become an almost silent revolution.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2920A004S00_60c2eb275be87_1280.jpg,No more information found,"['abc3', 'education', 'secondary-history']",2021-06-26 06:05:00,G,1638
23,Education,Koumi's Animated Picture Book,Koumi's Animated Picture Book,Series 1 Episode 49 An Antelope,"Koumi, a 6-year-old playful girl, observes the animals of the world in her picture book and takes you to meet them on every continent! An edutainment program to satisfy the curiosity of all kids.","You are among the very fastest animals in the world - sprinting champions! Your horns sure are beautiful! You are very graceful, and in fact, the name ""antelope"" means ""fabulous animal"".","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2485A049S00_5fb36799abb63.jpg,No more information found,"['abc3', 'education', 'primary-maths']",2020-11-29 06:05:00,G,304
24,Education,Heywire,Heywire,"Series 2020 Heywire winner Brianna from Broome, WA",Heywire is young regional Australians telling it like it is. They share candid and courageous stories about life outside the big cities.,Nineteen eye operations to be able to see the world.,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/ra/RA2003H005S00_5f34e2491a178_1280.jpg,No more information found,"['news', 'news24', '\nc:intl-regional', 'short']",2020-08-17 17:57:00,G,135
25,Education,"Maddie, The Home And You","Maddie, The Home And You",Series 1 Episode 2 Using Water,Maddie visits an Eco Village where people live in ways that help look after our planet and learns about the small things we can all do in our everyday lives.,Join Maddie at an Eco Village as she finds out how we use and can save water.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3069A002S00_615fc78ed9c04_1920.jpg,Host Maddie Moate,"['abc3', 'education', 'primary-maths']",2021-10-15 10:40:00,G,1151
26,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 30 Prove It!,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM","Eric learns how the four steps of the scientific method work together to find and test the answers to many questions. It's not magic, it's science, it's STEM!","['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A030S00_5e4376575fc2c_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:02:25,G,240
27,Education,I'm A Creepy Crawly,I'm A Creepy Crawly,Glow Worm,"Creepy Crawlies are slimy, squashy, stingy little pests. Or so we all think but they've got a thing or two to say about that. In I'm a Creepy Crawly, the insects invite us into their alien world to set the record straight. Early Stage 1 - Stage 1 Science and Technology.","Here, putting on a pretty light show, is a glow worm. We learn that after sundown she and her girlfriends light up to attract both boys and food.","['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9722A018S00_59e5ab2c9be80.jpg,No more information found,"['abc4kids', '4animals', '4nature', 'education', 'primary-maths']",2021-01-10 06:00:00,G,121
28,Education,I'm A Creepy Crawly,I'm A Creepy Crawly,Wasp,"Creepy Crawlies are slimy, squashy, stingy little pests. Or so we all think but they've got a thing or two to say about that. In I'm a Creepy Crawly, the insects invite us into their alien world to set the record straight. Early Stage 1 - Stage 1 Science and Technology.","Here among the flowers we meet a wasp! While living in a nest she does really helpful things like eat bugs that eat your plants and drink nectar from flowers but don't mistake her for a bee, you might get stung.","['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9722A008S00_59b755e7ba763.jpg,No more information found,"['abc4kids', '4animals', '4nature', 'education', 'primary-maths']",2021-01-10 06:00:00,G,120
29,Education,War On Waste,War On Waste Extras,Series 2 Commercial Food Waste,"Craig Reucassel returns for a 2nd series of the landmark series that sparked action across the nation. Craig targets plastic water bottles, straws, e-waste, fast furniture, food waste and the recycling crisis. #WarOnWasteAU",Craig meets Yume founder Katy Barfield who's on a one woman mission to save commercial food waste from landfill.,"['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/dc/DC1724H004S00_5b55534f9d0b5_1280.jpg,Host Craig Reucassel,"['abc1', 'docs', 'science', 'technology', 'abc-life']",2018-07-24 21:32:00,G,308
30,Education,I'm Recyclable Get Me Out Of Here,I'm Recyclable Get Me Out Of Here,Series 1 Baxter The Bottle,"It's the not-so-trashy reality show that takes well-known recyclables where they belong! Follow brave recyclables such as Bernie the Banana, Billie Jeans, and Baxter Bottle on their very different journeys of transformation. Stages 2-4 Science, Geography.",On I'm Recyclable Get Me Out Of Here not everyone is totally convinced on the benefits of recycling. Find out whether Baxter makes the right choice about his future.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1705V003S00_590fda1eb4491_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', 'primary-humanities']",2020-06-12 06:00:00,G,169
31,Education,Learn A Word,Learn A Word,How,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,Learn to spell and write the word HOW. This series demonstrates some fun ways to learn common words in English. 'Learn a Word' is informed by the Australian National Curriculum.,"['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1965H006S00_5f0bcb06957aa_1280.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-07-20 06:00:00,G,90
32,Education,Wacky Number Songs,Wacky Number Songs,Series 1 Episode 6 Friendly Number 10,"Wacky Number Songs inspires kids to get curious about math all while singing along to the catchiest, coolest tunes.","Wacky Number Songs inspires kids to get curious about math all while singing along to the catchiest, coolest tunes.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2707A006S00_609a296a02d0c.jpg,No more information found,"['abc3', 'education']",2021-05-24 10:07:33,G,116
33,Education,Science Max! Experiments At Large,Science Max! Experiments At Large,Series 1 Air,"Have you ever done a science experiment and wondered ""What would this be like if it were HUGE?"" Welcome to Science Max, the exciting series that turbocharges all the science experiments you've done at home.",Start by learning how to fold the paper airplane that won the long distance record. Phil finds out making a giant paper airplane that will still fly is way harder than you'd think. Plus terminal velocity and indoor tornadoes!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1159A011S00_59388e300d7f2_1280.jpg,No more information found,"['abc3', 'education', 'me-onboard', 'primary-maths', 'secondary-maths']",2017-07-21 16:00:00,G,1262
34,Education,In My Shoes: China,In My Shoes: China,Series 1 Episode 7 Shanghai,"A unique child-led view looking at how the geographical features of three diverse countries have shaped the way people live and work. Stages 2-3 Geography, History, English.","Zhe Wen lives in Shanghai, a bustling and energetic city with a population of over 23 million people.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9514A55beef3bad6cd5.91569717_1280.jpg,No more information found,"['abc3', 'education', 'primary-humanities', 'secondary-geography']",2020-03-23 06:00:00,G,744
35,Education,Science Max! Experiments At Large,Science Max! Experiments At Large,Series 1 Newton's Third Law,"Have you ever done a science experiment and wondered ""What would this be like if it were HUGE?"" Welcome to Science Max, the exciting series that turbocharges all the science experiments you've done at home.","Phil builds a balloon powered car in the lab. Then he tries to make one big enough to ride. Plus, Newton's Cradle out of bowling balls, how Guinea Pigs got their name and Newton's 3rd Law.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1159A001S00_5937990fa96d1.jpg,No more information found,"['abc3', 'education', 'me-onboard', 'primary-maths', 'secondary-maths']",2017-07-21 16:00:00,G,1272
36,Education,I Can't Go To School Today,I Can't Go To School Today,Series 1 Epilepsy,"A series of animated documentaries exploring the experiences of children living with different illnesses and conditions. Using the testimonies of six young people, animations are used to tell their story visually.","A powerful and beautifully animated documentary that uses the first-person testimony of Summer, a 12 year-old living with epilepsy.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0938A_5823c408a4957_1280.jpg,No more information found,"['abc3', 'education', 'primary-health']",2021-04-20 10:00:00,G,275
37,Education,Wacky Number Songs,Wacky Number Songs,Series 1 Episode 16 Picture This!,"Wacky Number Songs inspires kids to get curious about math all while singing along to the catchiest, coolest tunes.",Ava got a new tangram puzzle and she wrote a song about it!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2707A016S00_60da86f009e19.jpg,No more information found,"['abc3', 'education']",2021-07-12 10:00:00,G,101
38,Education,I'm Recyclable Get Me Out Of Here,I'm Recyclable Get Me Out Of Here,Series 1 Baxter The Bottle,"It's the not-so-trashy reality show that takes well-known recyclables where they belong! Follow brave recyclables such as Bernie the Banana, Billie Jeans, and Baxter Bottle on their very different journeys of transformation. Stages 2-4 Science, Geography.",On I'm Recyclable Get Me Out Of Here not everyone is totally convinced on the benefits of recycling. Find out whether Baxter makes the right choice about his future.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1705V_590fd6f277c3f_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', 'primary-humanities']",2020-06-12 06:00:00,G,169
39,Education,Learn A Word,Learn A Word,Not,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,Learn to spell and write the word NOT. This series demonstrates some fun ways to learn common words in English. 'Learn a Word' is informed by the Australian National Curriculum.,"['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1965H016S00_5f0e737348503_1920.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-07-20 06:00:00,G,90
40,Education,Little J And Big Cuz Indigenous Languages,Little J And Big Cuz Indigenous Languages,Housekeeping (Warlpiri),"Little J and Big Cuz are Indigenous Australian kids living with their Nanna and Old Dog, the dog. Spoken in the Indigenous languages of Gija, Noongar, Torres Strait Creole, Palawa Kani, Warlpiri and Djambarrpuyngu.",Nanna is unwell so Little J and Big Cuz eagerly take over running the house  their way! Fun ways to do housework soon descend into slapstick chaos. Spoken in the Indigenous language of Warlpiri.,"['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1942H009S00_5efec29313701_1280.jpg,No more information found,"['abc4kids', 'education', 'littlejin']",2021-07-31 06:00:00,G,760
41,Education,Wacky Word Songs,Wacky Word Songs,Series 1 Episode 19 The Singular Plural Blues,"Wacky Word Songs inspires kids to have fun with words and language while singing along to the catchiest, coolest tunes.","Zoey wonders why some words, like jeans and scissors, have an ""S"" at the end while only referring to one pair of something. Turns out, there's a song about that.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2706A019S00_60da86e8deb9f.jpg,No more information found,"['abc3', 'education', 'primary-english']",2021-07-16 10:00:00,G,116
42,Education,hoopla doopla! (Mandarin),hoopla doopla! (Mandarin),Hoopla Fire Brigade,hoopla doopla! is a live action preschool show that is inspired by circus and physical comedy. The show features 6 characters and is set in the colourful town of Hoopla. (Mandarin),Jango is determined to be picked to be in the Hoopla Fire Brigade.,['ABC Kids'],https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1039A048S00_5a690777d3c73_1280.jpg,No more information found,"['abc4kids', '4liveaction']",2022-01-28 06:35:20,G,720
43,Education,China Tonight,China Tonight,Monday 28/3/2022,"Stan Grant and Yvonne Yong take a fresh look at news from inside China. We go beyond the headlines of trade wars and global posturing to bring you stories of China's rise in the world, and the changes and challenges at home.","China's military deal with the Solomon Islands, the investigation into the China Eastern plane crash, Jinghua Qian examines China's shifting attitudes towards mental health and Brendan Wan looks at the new generation of wine makers putting Chinese wine on the map.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nc/NC2215H_621460780afbf.jpg,"Hosts Stan Grant, Yvonne Yong","['news', 'news24', 'current-affairs', 'politics', 'world-news', 'factual', 'china', 'asia-pacific', 'informative', 'a:older-sink-dink', 'a:established-parents', 'ns:understand', 'ns:be-informed', 'australia']",2022-03-28 21:36:00,No data found,1800
44,Education,Your Paintings,Your Paintings,Series 1 Jan Van Eyck,Looks into the world of an oil painting; the ten paintings have been selected from a range of eras and art movements and can be found in galleries across the UK. Stages 4-6 Visual Arts,A statue comes to life in a magical gallery and climbs into the painting 'Arnolfini Portrait' by Jan Van Eyck. Inside the painting she explores the clues that Van Eyck painted into the picture giving us meanings.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0906A009S00_58db6971afa31.jpg,No more information found,"['abc3', '3education', 'education', 'primary-arts']",2021-10-13 10:00:00,G,354
45,Education,Tell Me A Tale,Tell Me A Tale,Responsible,"Tell Me A Tale is a series of interstitials which explore wellbeing and emotional intelligence using the voices of real, Aussie kids, with animation based on their very own drawings.","Max learns responsibility by taking a special book with him to school. He looks after it all day, with the help of a special, little friend.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1928H005S00_5f7fae5a4765a.jpg,No more information found,"['abc3', 'education', 'abc4kids']",2020-10-15 10:02:00,G,68
46,Education,Wacky Word Songs,Wacky Word Songs,Series 1 Episode 9 Wild and Wacky,"Wacky Word Songs inspires kids to have fun with words and language while singing along to the catchiest, coolest tunes.","Zoey wrote this bouncy, bubbly song about adjectives!","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2706A009S00_60b5c8f3a6d11.jpg,No more information found,"['abc3', 'education', 'primary-english']",2021-06-18 10:54:52,G,101
47,Education,Art With Mati And Dada,Art With Mati And Dada,Series 1 Episode 38 Pantheon,"An artistic animated series about Mati, a cheerful little girl with a passion for art, who is transported into the lives of famous artists from the past by her eccentric, magical sidekick Dada. Early Stage 1- Stage 1 Art.",How wonderful is Rome! And how amazing is having a guide like Apollodoro of Damascus explaining the ingenious architecture of Pantheon!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1163A038S00_59eeeb4bdfb87.jpg,No more information found,"['abc3', 'education', 'primary-arts', 'kindersolder']",2021-06-01 06:01:00,G,443
48,Education,Maddie's Do You Know?,Maddie's Do You Know?,How Does it Work? Metal Recycling Centre,Learn new things with Maddie as she explores the world and discovers how stuff works.,Maddie is learning about metal and how it can be recycled and used again. Maddie visits a metal recycling centre where they recycle metal from old cars.,"['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3067A021S00_615e6bba7984d_1920.jpg,Host Maddie Moate,"['abc3', 'education', 'primary-maths', 'abc4kids']",2021-10-15 10:13:20,G,502
49,Education,English On The Go,English On The Go,"Episode 3 To, Too or Two","English On The Go is a series that explains commonly misused and misspelt words in everyday life. Stages 2-4 English, EALD","If it's too much trouble to remember the differences between to, too and two, pick up a tip or two in this video.",['EDUCATION'],https://cdn.iview.abc.net.au/thumbs/i/ed/ED1907H003S00_5d92e3a83efa0.jpg,No more information found,"['education', 'secondary-english', 'exclude-homepage']",2019-10-16 06:01:00,G,90
