,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
50,Movies,Devil's Knot,No data found,Devil's Knot,The Arkansas town of West Memphis makes national headlines when three teenagers are arrested for the brutal murders of three little boys. Based on true events and the novel by Mara Leveritt. (2013),The Arkansas town of West Memphis makes national headlines when three teenagers are arrested for the brutal murders of three little boys. Based on true events and the novel by Mara Leveritt.,"['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2844A001S00_609bb5ddc89aa_1920.jpg,Director Atom Egoyan,"['abc1', 'abc2', 'drama', 'crime', 'biography', 'true-crime', 'true-story', 'murder', 'film', 'gritty', 'hard-hitting', 'emotional', 'dark', 'disturbing', 'relationships', 'somber', 'movie', 'a:established-parents', 'a:older-sink-dink', 'ns:be-entertained', 'ns:understand', 'usa']",2021-06-01 07:00:00,M,6540
51,Movies,"I, Daniel Blake",No data found,"I, Daniel Blake","After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive a support allowance. A moving portrait of poverty and human dignity. (2016)","After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive a support allowance. A moving portrait of poverty and human dignity.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2781A001S00_60c852904db02.jpg,Director Ken Loach,"['abc1', 'abc2', 'drama', 'film', 'emotional', 'endearing', 'heartfelt', 'relationships', 'critically-acclaimed', 'a:retirees', 'a:established-parents', 'ns:be-uplifted', 'ns:understand', 'uk']",2021-07-01 07:00:00,MA,5726
52,Movies,Paranoia,No data found,Paranoia,A boss blackmails one of his young employees to spy on a rival company. (2013),A boss blackmails one of his young employees to spy on a rival company.,"['ABC TV', 'MOVIES', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2881A001S00_60a1f17fef5a4_1280.jpg,Director Robert Luketic,"['abc1', 'film', 'drama', 'adaptation', 'thriller', 'suspense', 'hard-hiting', 'compelling', 'corruption', 'business', 'workplace', 'movie', 'all-star-cast', 'ns:be-entertained', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'feature-length', 'usa']",2021-06-01 07:00:00,M,6041
53,Movies,The Producers,No data found,The Producers,"After putting together a Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show. (2005)","After putting together a Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3018A001S00_60c1620325b37_1920.jpg,Director Susan Stroman,"['abc1', 'abc2', 'comedy', 'comedy-drama', 'musical', 'film', 'feature-length', 'witty', 'quirky', 'lighthearted', 'charming', 'funny', 'critically-acclaimed', 'all-star-cast', 'nostalgia', 'a:older-sink-dink', 'a:young-sink-dink', 'a:retirees', 'ns:be-entertained', 'usa']",2021-06-25 07:00:00,M,7731
54,Movies,Infamous,No data found,Infamous,"Intrigued by a murder in Kansas, writer Truman Capote begins researching for his new novel and develops an intense relationship with the convicted killer that could pose devastating emotional consequences. (2006)","Intrigued by a murder in Kansas, writer Truman Capote begins researching for his new novel and develops an intense relationship with the convicted killer that could pose devastating emotional consequences.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2897A001S00_60a1c5ced1c83_1920.jpg,Director Douglas McGrath,"['abc1', 'abc2', 'drama', 'period-drama', '1950s', 'compelling', 'psychological', 'lgbtqi', 'somber', 'betrayal', 'crime', 'murder', 'critically-acclaimed', 'feature-length', 'film', 'all-star-cast', 'ns:be-entertained', 'movies', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'usa']",2021-06-01 07:00:00,M,6784
55,Movies,Insidious,No data found,Insidious,From the makers of Saw and Paranormal Activity comes the story of a young family who move into a new home and make a terrifying discovery that science cannot explain. (2010),From the makers of Saw and Paranormal Activity comes the story of a young family who move into a new home and make a terrifying discovery that science cannot explain.,"['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2899A001S00_609c8df604948_1920.jpg,Director James Wan,"['abc1', 'abc2', 'drama', 'horror', 'thriller', 'mystery', 'supsense', 'supernatural', 'dark', 'disturbing', 'edge-of-your-seat', 'scary', 'shocking', 'ghosts', 'movie', 'a:young-adults', 'a:young-dependants', 'ns:be-entertained', 'ns:relieve-boredom', 'film', 'usa']",2021-06-01 07:00:00,M,5864
56,Movies,Roxanne,No data found,Roxanne,"A modern take on the classic play Cyrano de Bergerac; a lovelorn man with an enormous nose falls in love with the woman of his dreams. Hiding his feelings for her, he inadvertently helps someone else win her heart. (1987)","A modern take on the classic play Cyrano de Bergerac a lovelorn man with an enormous nose falls in love with the woman of his dreams. Hiding his feelings for her, he inadvertently helps someone else win her heart.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3003A001S00_60c19ee654b1a.jpg,Director Fred Schepisi,"['abc1', 'abc2', 'drama', 'rom-com', 'film', 'feature-length', 'classic', 'romance', 'love', 'lighthearted', 'endearing', 'feel-good', 'quirky', 'witty', 'adaptation', 'nostalgia', 'ns:be-entertained', 'a:older-sink-dink', 'a:retirees', 'usa']",2021-07-01 07:00:00,PG,6148
57,Movies,Places In The Heart,No data found,Places In The Heart,"In 1935 rural Texas, Edna, a young mother recently widowed, is forced to take charge of her farm with her two young children and the help of those around her. (1984)","In 1935 rural Texas, Edna, a young mother recently widowed, is forced to take charge of her farm with her two young children and the help of those around her.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3020A001S00_60c1648ce6d08_1280.jpg,Director Robert Benton,"['abc1', 'abc2', 'drama', 'family-drama', 'classic', 'film', 'feature-length', 'critically-acclaimed', 'award-winning', 'emotional', 'heartfelt', 'compelling', 'strong-female-lead', 'diversity', 'americana', '1930s', 'great-depression', 'nostalgia', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained', 'usa']",2021-06-25 07:00:00,PG,6399
58,Movies,Angel,No data found,Angel,"Adapted from Elizabeth Taylor's novel, a passionate young writer in Edwardian England finds the grand world of the pulpy novels she is writing are replacing her own reality. (2007)","Adapted from Elizabeth Taylor's novel, a passionate young writer in Edwardian England finds the grand world of the pulpy novels she is writing are replacing her own reality.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2872A001S00_609b84d46f187_1920.jpg,Director Francois Ozon,"['abc1', 'abc2', 'uk', 'europe', 'drama', 'romance', 'relationships', 'adaptation', '1950s', 'period-drama', 'emotional', 'heartfelt', 'sad', 'feature-length', 'movie', 'film', 'a:older-sink-dink', 'a:young-sink-dink', 'a:working-parents', 'ns:be-entertained', 'france']",2021-06-01 07:00:00,M,6832
59,Movies,Only God Forgives,No data found,Only God Forgives,"Julian runs a Thai boxing club and smuggling ring in Bangkok. When his brother is murdered, their crime lord mother forces Julian to settle the score, in the ultimate showdown. (2013)","Julian runs a Thai boxing club and smuggling ring in Bangkok. When his brother is murdered, their crime lord mother forces Julian to settle the score, in the ultimate showdown.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2882A001S00_609dbf9c2f83e_1920.jpg,Director Nicolas Winding Refn,"['abc1', 'abc2', 'drama', 'action', 'crime-drama', 'thriller', 'asia', 'thailand', 'city', 'martial-arts', 'drugs', 'revenge', 'sex', 'violent', 'dark', 'disturbing', 'fast-paced', 'moody', 'suspense', 'betrayal', 'crime', 'death', 'murder', 'police', 'film', 'noir', 'movie', 'a:young-sink-dink', 'a:older-sink-dink', 'ns:be-entertained', 'ns:relieve-boredom', 'critically-acclaimed', 'corruption']",2021-06-01 07:00:00,MA,5105
60,Movies,Adoration,No data found,Adoration,"Two lifelong best friends each begin a steamy affair with the other's son, but trouble begins to brew when one of the two young men desires a lover his own age. (2012)","Two lifelong best friends each begin a steamy affair with the other's son, but trouble begins to brew when one of the two young men desires a lover his own age.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2377A001S00_5ef435a64ee54.jpg,Director Anne Fontaine,"['abc1', 'abc2', 'drama', 'sydney', 'romance', 'mother-son-relationship', 'family-dysfunction', 'relationships', 'forbidden-love', 'sex', 'compelling', 'emotional', 'all-star-cast', 'movies', 'film', 'feature-length', 'a:older-sink-dink', 'ns:be-entertained', 'australia']",2021-06-11 07:00:00,MA,6361
61,Movies,Bob & Carol & Ted & Alice,No data found,Bob & Carol & Ted & Alice,"A married couple swept up with the idea of free love, convince their friends, another married couple, to join them. As their dalliance grows, unspoken tensions begin to surface between them. (1969)","A married couple swept up with the idea of free love, convince their friends, another married couple, to join them. As their dalliance grows, unspoken tensions begin to surface between them.","['ABC TV', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3012A001S00_60c174ee04685_1920.jpg,Director Larry Tucker,"['abc1', 'abc', '2', 'comedy-drama', 'drama', 'love', 'marriage', 'relationships', 'sex', 'forbidden-love', 'lighthearted', 'charming', 'feel-good', '1960s', 'a:established-parents', 'a:retirees', 'a:older-sink-dink', 'ns:be-entertained', 'usa', 'film', 'feature-length']",2021-06-25 07:00:00,M,6065
62,Movies,Tickled,No data found,Tickled,"Journalist David Farrier stumbles upon a mysterious tickling competition online. As he delves deeper he comes up against fierce resistance, but that doesn't stop him getting to the bottom of a story stranger than fiction. (2016)","Journalist David Farrier stumbles upon a mysterious tickling competition online. As he delves deeper he comes up against fierce resistance, but that doesn't stop him getting to the bottom of a story stranger than fiction.","['ABC TV Plus', 'ABC TV', 'DOCUMENTARY', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0933A001S00_5b160c656b34a_1280.jpg,"Director David Farrier, Dylan Reeve","['abc2', 'abc1', 'docs', 'film', 'new-zealand', 'real-life', 'offbeat', 'quirky', 'unbelievable']",2021-11-15 07:00:00,MA,5273
63,Movies,Once,No data found,Once,"An unexpected chance encounter between a guy and girl, who find themselves drawn closer to each other over their shared passion for music. (2007)","An unexpected chance encounter between a guy and girl, who find themselves drawn closer to each other over their shared passion for music.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2912A001S00_60a1f03c64304_1280.jpg,Director John Carney,"['abc1', 'abc2', 'drama', 'entertainment', 'romance', '2000s', 'ireland', 'love', 'forbidden-love', 'charming', 'emotional', 'endearing', 'heartfelt', 'dating', 'culture-clash', 'relationships', 'unlikely-romance', 'feature-length', 'film', 'movie']",2021-06-01 07:00:00,M,4944
