,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
252,Documentary,Chopsticks Or Fork?,Chopsticks Or Fork?,"Moree, NSW","Every country town in Australia has a Chinese restaurant and comedian and food enthusiast Jennifer Wong is on a mission to meet the people behind the wok, to find out what makes their food both Australian and Chinese.",New Bo Wa Restaurant in Moree has been around since the 1970s. Ernest and Whitney Lai are the keeping up the tradition of nourishing the community with Aussie Chinese food like prawn cutlets and fried ice cream.,"['ABC TV', 'REGIONAL AUSTRALIA', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/rf/RF2002H_60ac7607ce541.jpg,Host Jennifer Wong,"['abc1', 'regional', 'docs', 'factual', 'aussie', 'culture', 'small-town', 'family', 'food', 'cooking', 'cald', 'diversity', 'nostalgia', 'feel-good', 'binge-worthy', 'australia']",2021-06-11 07:00:00,G,910
253,Documentary,Fake Or Fortune?,Fake Or Fortune?,Series 8 Episode 3 De Chirico,Philip Mould and Fiona Bruce team up to investigate more thrilling cases of art world mystery and intrigue.,"Bought for just 1, a small still-life could be the work of one of the masters of 20th century art: Giorgio de Chirico. Can the team prove this junk shop find is an unearthed treasure?","['ABC TV', 'DOCUMENTARY', 'ARTS & CULTURE', 'LIFESTYLE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1970A003S00_5e79a6605225a.jpg,"Host Philip Mould, Fiona Bruce","['abc1', 'abc2', 'docs', 'factual', 'arts', 'uk', 'home-garden', 'history', 'a:established-parents', 'binge-worthy', 'a:home-duties', 'ns:be-entertained', 'a:older-sink-dink', 'ns:be-informed', 'a:retirees', 'a:working-parents', 'ns:relieve-boredom']",2021-06-25 07:00:00,G,3502
254,Documentary,Decoding Danger,Decoding Danger,Episode 1 Predators,"Apocalyptic fire storms, raging floods and the most venomous creatures in the world. We dig deep into the science behind nature's greatest threats, to find ways to stay safe, in Australia and around the world.","Australia is home to some of the deadliest predators in the world. The island continent is notorious for playing host to the most venomous snakes, the most deadly crocodiles, spiders and jellyfish.","['ABC TV', 'DOCUMENTARY', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1951H_612c61ec4a662_1624.jpg,No more information found,"['abc1', 'docs', 'science', 'adventure', 'travel', 'nature', 'animals', 'environment', 'wildlife', 'sustainability', 'climate', 'weather', 'docuseries', 'informative', 'natural-world', 'explore', 'australia']",2021-08-31 21:30:08,PG,3240
255,Documentary,Australian Story,Australian Story,Series 2018 Hell's Angel,"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.","Perth woman Ann O'Neill suffered an unimaginable loss 24 years ago. Since then she's devoted her life to helping others survive dark times, transforming tragedy into hope to become one of Australia's foremost trauma experts.","['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1802Q033S00_5bf63b7250f1d_1280.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand']",2019-02-15 07:00:00,No data found,1796
256,Documentary,What Is Music?,What Is Music?,Why Do We Sing?,Why do we love a good beat? Does classical music really make you smarter? Join triple j's Linda Marigliano and composer Dan Golding as they explore the electrifying fusion of emotion and science in music.,What parts of the body get used when a singer belts out a tune? We go to a voice lab to find out and some professional vocalists play some singing roulette.,"['ABC ARTS', 'ABC TV', 'ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1719H001S00_5b581adaa1623_1280.jpg,"Host Dan Golding, Linda Marigliano","['iview', 'abcarts', 'arts', 'music', 'docs', 'factual', 'docs-short', 'abc1', 'education', 'family-viewing', 'secondary-arts']",2022-01-24 06:00:00,PG,856
257,Documentary,Dr Kwane: The Street Vet,Dr Kwane: The Street Vet,Series 1 Episode 2 Bill & Eli,"Dr Kwane is on a mission to help the pets and people of America who need it the most - the homeless. From treating simple ailments on the side of the road, to major emergencies.","Dr Kwane comes across Bill and his dog Eli who has entropion and skin tumours. Dr Kwane and Genesis meets a young lady named Whitney and her dog Bummer, they are astounded to hear their unfortunate life story.","['ABC TV', 'LIFESTYLE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2973A002S00_60b5ed437ee82_1280.jpg,Director Ian Stewart,"['abc1', 'usa', 'lifestyle', 'docs', 'docuseries', '2010s', 'city', 'feel-good', 'heartfelt', 'informative', 'inspirational', 'relationships', 'animals', 'a:established-parents', 'a:home-duties', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'binge-worthy', 'ns:be-inspired', 'ns:be-uplifted', 'ns:relieve-boredom', 'tv-shows']",2021-06-18 07:00:00,G,1517
258,Documentary,The Pool,The Pool Extras,Christos Tsiolkas: Extended Interview,"Pools are a defining part of our national identity. Evoking deep nostalgia and childhood memories, this two-part documentary takes a look at the Australian identity through the prism of the pool.",Acclaimed author of Barracuda unpacks the history Melbourne's beloved Fitzroy Pool a place where new immigrants were encouraged to belong.,"['ABC TV', 'REGIONAL AUSTRALIA']",https://cdn.iview.abc.net.au/thumbs/i/rk/RK1810H007S00_5d81a409052ab.jpg,Narrator Richard Roxburgh,"['abc1', 'regional', 'docs', 'nostalgia', 'aussie', 'extras']",2019-09-22 20:40:00,G,206
259,Documentary,Julia Zemiro's Home Delivery,Julia Zemiro's Home Delivery,Series 1 Carl Barron,"Julia Zemiro invites notable personalities to join her on a nostalgia filled trip to discover the people, places, and stories that have made them who they are today.","In his first extended profile interview, Australia's most famous roof-tiler turned comic, Carl Barron, walks Julia through his old stomping ground on the Gold Coast.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/le/publicity_LE1348H002S00.jpg,Host Julia Zemiro,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'stand-up', 'comedy', 'aussie']",2021-06-04 07:00:00,M,1703
260,Documentary,Hello Stranger,Hello Stranger,The Smell Of Speed,"Hello Stranger is a contemporary snapshot of the people of Australia. We talk to people in the street, then follow one story home. It turns out that we are more complex, remarkable and much stranger than you've ever imagined.","Hello Stranger asks people across Australia, ""What's your favourite smell?"" and hears surprising answers. Then we follow petrol-head Kyle Pfitzner as he faces engine failure the night before a high-speed dinghy race in SA.","['ABC TV', 'DOCUMENTARY', 'LIFESTYLE']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1518H003S00575a6540829a86.79891177_1280.jpg,No more information found,"['abc1', 'iview', 'docs', 'australia', 'factual', 'lifestyle', 'real-life', 'compelling', 'docuseries', 'regional-people', 'regional']",2016-06-17 07:07:00,M,1053
261,Documentary,Dr Kwane: The Street Vet,Dr Kwane: The Street Vet,Series 1 Episode 12 Mercer Clinic,"Dr Kwane is on a mission to help the pets and people of America who need it the most - the homeless. From treating simple ailments on the side of the road, to major emergencies.",Dr Kwane helps Garrett and his dog Fruitloop who has been scooting around on her rear lately. They then visit a clinic run by volunteer vets and vet students that treats around 150 homeless pets in one day. (Final),"['ABC TV', 'LIFESTYLE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2973A012S00_60b5edad7534b_1280.jpg,Director Ian Stewart,"['abc1', 'usa', 'lifestyle', 'docs', 'docuseries', '2010s', 'city', 'feel-good', 'heartfelt', 'informative', 'inspirational', 'relationships', 'animals', 'a:established-parents', 'a:home-duties', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'binge-worthy', 'ns:be-inspired', 'ns:be-uplifted', 'ns:relieve-boredom', 'tv-shows']",2021-06-18 07:00:00,PG,1477
