,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
372,Drama,Fireflies,Fireflies,Series 1 Episode 11 While The Cat's Away,"Fireflies follows the lives and relationships of a group of eclectic volunteer firefighters and the community they support, as they face the hottest summer in decades.","In the midst of the Lost River Christmas carols, Backa gets a call. Section 44 has been declared in Shoalhaven and Backa is asked to join a strike team to help fight the fires.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR0306H009S00_60d2954e0c2bb_1605.jpg,"Cast Libby Tanner, Jeremy Sims, Natalia Novikova, Christopher Morris","['abc1', 'australia', 'drama', '2000s', 'a:established-parents', 'a:home-duties', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'binge-worthy', 'ns:be-entertained', 'ns:be-uplifted', 'ns:relieve-boredom', 'relationships', 'countryside', 'small-town', 'aussie', 'emotional', 'friendship']",2021-06-25 07:00:00,PG,3201
373,Drama,Land Girls,Land Girls,Series 2 Episode 5 Darkest Hours,"A heartfelt period drama following the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII.",Connie stands up to the overbearing Bishop in order to win Henry's respect. Finch discovers how Esther funded Martin's operation. (Final),"['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2995A005S00_60bdb9a14e11d_1610.jpg,"Cast Summer Strallen, Becci Gemmell, Jo Woodcock, Christine Bottomley, Seline Hizli","['abc1', 'drama', 'uk', 'period', 'period-drama', 'history', 'war', 'world-war-2', 'gender', 'heartfelt', 'emotional', 'endearing', 'love', 'romance', 'a:retirees', 'a:established-parents', 'a:older-sinks-dinks', 'ns:be-entertained', 'bingeworthy', 'award-wi']",2021-06-11 07:00:00,M,2755
374,Drama,The Silence (UK),The Silence (UK),Series 1 Episode 2,"An eighteen-year-old, struggling to integrate after receiving a cochlear implant, witnesses the murder of a policewoman, and is reluctantly propelled further into a loud and frightening world.",Amelia identifies one of the killers in the murder case. She offers to lip read the surveillance tapes with startling results.,"['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX1442A002S00_60a35037eef23.jpg,"Cast Genevieve Barr, Douglas Henshall, Dervla Kirwan, Gina McKee, Hugh Bonneville","['abc1', 'uk', 'drama', 'crime', 'thriller', 'murder', 'strong-female-lead', 'crime-drama', 'mystery', 'compelling', 'suspense', 'gritty', 'hard-hitting', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:worki']",2021-06-01 08:00:00,M,3407
375,Drama,The Teacher,The Teacher,Series 1 Episode 1,"This psychological thriller follows Jenna, a teacher whose life unravels after being accused of having a drunken sexual encounter with one of her pupils.","Jenna Garvey is accused of sleeping with her young pupil, Kyle, after a night out celebrating a promotion. Formally charged and with no memory of the night, Jenna pleads guilty and receives a suspended sentence.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3213A_6218697a13330_3600.jpg,"Cast Sheridan Smith, Samuel Bottomley, Kelvin Fletcher, David Fleeshman, Cecilia Noble","['abc1', 'uk', 'drama', 'gritty', 'relationships', 'dark', 'disturbing', 'thriller', 'mystery', 'suspense', 'crime', 'crime-drama', 'gripping', 'suburbia', 'psychological', 'moody', 'scandal', 'shocking', 'relationship-drama', 'strong-female-lead', 'binge-worthy']",2022-03-11 20:32:00,M,2693
376,Drama,Murray Whelan: Stiff,No data found,Murray Whelan: Stiff,"Murray Whelan, a young political advisers, must play detective when he gets unwillingly dragged into a murder investigation as a body is found in the freezer. Based on a popular Australian series of detective books. (2004)","Murray Whelan, a young political advisers, must play detective when he gets unwillingly dragged into a murder investigation as a body is found in the freezer. Based on a popular Australian series of detective books.","['ABC TV', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2818A001S00_60c1b369f06da_1920.jpg,Director John Clarke,"['abc1', 'australia', 'drama', 'crime', 'crime-drama', '2000s', 'canberra', 'action', 'aussie', 'corruption', 'detective', 'murder', 'mystery', 'compelling', 'fast-paced', 'funny', 'quirky', 'suspense', 'betrayal', 'hijinks', 'organised-crime', 'politics', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'ns:be-entertained', 'ns:relieve-boredom', 'feature-length', 'film', 'murray-whelan']",2021-06-25 07:00:00,M,5567
377,Drama,Doc Martin,Doc Martin,Series 1 Episode 3,The GP with a brusque bedside manner and a phobia of blood is joined by a cast of oddball characters in the idyllic hamlet of Portwenn in Cornwall.,"Doctor Martin Ellingham makes his debut on the local radio station but he's not a natural, and causes a health scare.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zy/ZY7328A003S00_60b5858546936_1280.jpg,"Cast Martin Clunes, Caroline Catz, Ian McNeice, Joe Absolom, John Marquez","['abc1', 'uk', 'drama', 'comedy-drama', 'relationships', 'medical-drama', 'off-beat', 'quirky', 'charming', 'feel-good', 'small-town', 'lighthearted', 'cult-favourite', 'binge-worthy']",2021-06-11 07:00:00,PG,2793
378,Drama,Innocent,Innocent,Series 2 Episode 2,"After spending the last 5 years in prison for the murder of a 16-year-old boy, Sally Wright is now a free woman, but life in her hometown of Kendal has moved on.","As Sally begins a confident return to work, the police question Anna Stamp as they attempt to uncover what it is she is hiding, and more importantly what are Matthew's parents covering up?","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2787A002S00_60ee2a2c09b39_1280.jpg,"Cast Katherine Kelly, Jamie Bamber, Priyanga Burford, Shaun Dooley, Lucy Black","['abc1', 'uk', 'drama', 'crime-drama', 'mystery', 'suspense', 'thriller', 'murder', 'serial-killer', 'betrayal', 'hard-hitting', 'gritty', 'psychological', 'conspiracy', 'organised-crime', 'binge-worthy']",2021-07-18 20:30:00,M,2627
379,Drama,The Boys Are Back,No data found,The Boys Are Back,"Journalist Joe Warr and his two sons, from different marriages, find themselves living in a boys-only household following the death of Joe's second wife. A humorous journey from part-time dad to full-on fatherhood. (2009)","Journalist Joe Warr and his two sons, from different marriages, find themselves living in a boys-only household following the death of Joe's second wife. A humorous journey from part-time dad to full-on fatherhood.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2380A001S00_5ee1d17b30837_1280.jpg,Director Scott Hicks,"['abc1', 'abc2', 'drama', 'comedy-drama', 'film', 'single-parent-family', 'relationship-drama', 'lighthearted', 'funny', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'a:young-sink-dink', 'ns:be-entertained', 'australia', 'charming', 'emotional', 'movie']",2021-06-11 07:00:00,M,5950
380,Drama,Hinterland,Hinterland,Series 2 Episode 4,"Aberystwyth. A place of searing beauty. Its panoramic vistas and quaint facade hide a multitude of sins - this is a place that lives according to its own rules, where the secrets of the past are buried deep.",The discovery of a body in a remote lake leads Mathias and the team to investigate the complicated private life of missing school teacher Greta Pritchard. Her father has secrets. But what about the other men in Greta's life?,"['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2943A004S00_60a350370cbb2.jpg,"Cast Richard Harrington, Mali Harries, Alex Harries, Hannah Daniel","['abc1', 'uk', 'drama', 'crime-drama', 'crime', 'mystery', 'suspense', 'detective', 'thriller', 'compelling', 'hard-hitting', 'gritty', 'somber', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'dark']",2021-06-01 08:00:00,M,5468
381,Drama,Retrograde,Retrograde,Series 1 Episode 3 Catfish,"A comedy following the topsy-turvy life of Maddie and her friends as they navigate the pandemic, partners, and the new parameters of life, all from the safety of their very own virtual bar.","Rob asks Maddie to keep an eye on Maya while shes asleep, so Maddie gets a crash course in parenting. Meanwhile Isabel gets a crash course in online dating (and catfishing), and Dylan crashes the bar all the way from London.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/co/CO1918V003S00_5f17e0e5072be_1280.jpg,"Cast Pallavi Sharda, Ilai Swindells, Maria Angelico, Esther Hannaford","['abc1', 'australia', 'drama', 'comedy-drama', 'funny', 'quirky', 'lighthearted', 'charming', 'irreverent', 'witty', 'offbeat', 'feel-good', 'irreverent', 'friendship', 'unlikely-friendship', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-']",2020-07-22 22:02:37,M,1331
382,Drama,The Newsreader,The Newsreader,"Series 1 Episode 1 Three, Two, One...","An unconventional relationship in a world on the cusp of change; a star newsreader and an ambitious reporter join forces in a ruthless 1986 newsroom, as events unfold that will change their lives.","In 1986, ambitious reporter Dale and ""difficult"" newsreader Helen are thrown together in the cutthroat world of commercial TV news. Their first story: the launch of the Space Shuttle Challenger.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR2006V_6180734e57381_1920.jpg,"Cast Anna Torv, Sam Reid, Robert Taylor, Chum Ehelepola, William McInnes","['abc1', 'drama', 'relationship-drama', '1980s', 'betrayal', 'hard-hitting', 'scandal', 'historical-events', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'australia']",2022-01-19 07:00:00,M,3278
383,Drama,Mr Smith Goes To Washington,No data found,Mr Smith Goes To Washington,When a naive young man is appointed to the United States Senate he finds himself in the midst of political corruption and decides to take on the powers-that-be in the nation's capitol. (1939),When a naive young man is appointed to the United States Senate he finds himself in the midst of political corruption and decides to take on the powers-that-be in the nation's capitol.,"['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3024A001S00_60c16b70b0b47_1920.jpg,Director Frank Capra,"['abc1', 'abc2', 'drama', 'comedy-drama', 'political-drama', 'period-drama', '1930s', 'politics', 'lighthearted', 'witty', 'nostalgia', 'classic', 'black-and-white', 'ns:be-entertained', 'a:older-sink-dink', 'a:retirees', 'film', 'feature-length', 'usa']",2021-06-25 07:00:00,G,7459
384,Drama,Midsomer Murders,Midsomer Murders,Series 22 Episode 6 The Witches of Angel's Rise,DCI John Barnaby and DS Jamie Winter investigate an urban myth turned deadly and a series of suspicious deaths within a postoperative rehab club.,"When a body is found surrounded by ritual symbols on the eve of a Psychic Fayre, Barnaby must step into the spiritual world to find the killer. (Final)","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2986A006S00_61ef4c4820445.jpg,"Cast Neil Dudgeon, Nick Hendrix, Fiona Dolman, Annette Badland","['abc1', 'uk', 'drama', 'crime-drama', 'mystery', 'suspense', 'thriller', 'murder', 'serial-killer', 'betrayal', 'compelling', 'hard-hitting', 'gritty', 'psychological', 'conspiracy', 'organised-crime', 'binge-worthy']",2022-02-11 22:03:17,M,5338
385,Drama,Death In Paradise,Death In Paradise,Series 10 Episode 7,The popular whodunit series is back for its tenth anniversary series as D.I. Neville Parker attempts to solve a slew of mysterious murders in the sun-soaked Caribbean.,"A stag do goes awry when the host of their fishing trip is found harpooned on a beach the next morning. But as their boat never moved, how could any of them have done it?","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3206A007S00_62145f8c701e8.jpg,"Cast Ralf Little, Josephine Jobert, Don Warrington, Elizabeth Bourgine","['abc1', 'uk', 'drama', 'crime-drama', 'mystery', 'suspense', 'thriller', 'murder', 'betrayal', 'relationships', 'compelling', 'gritty', 'small-town', 'detective', 'investigation', 'binge-worthy']",2022-03-12 19:32:15,M,3482
386,Drama,Land Girls,Land Girls,Series 3 Episode 5 Last Days of Summer,"A heartfelt period drama following the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII.","Events spiral out of control for Connie when her past catches up with her. Iris makes a shocking discovery, whilst John is given some crushing news and Esther decides to face her critics in the village. (Final)","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2968A005S00_60b080eb77fac_1280.jpg,"Cast Summer Strallen, Becci Gemmell, Jo Woodcock, Christine Bottomley, Seline Hizli","['abc1', 'drama', 'uk', 'period', 'period-drama', 'history', 'war', 'world-war-2', 'gender', 'heartfelt', 'emotional', 'endearing', 'love', 'romance', 'a:retirees', 'a:established-parents', 'a:older-sinks-dinks', 'ns:be-entertained', 'bingeworthy', 'award-wi']",2021-06-11 07:00:00,M,2676
387,Drama,The Heights,The Heights,Series 1 Episode 24,"Welcome to Arcadia Heights. Whether it's the high-rise or the high life - where we live doesn't define who we are. We follow six families, navigating the challenges of everyday life in an ever-changing urban community.",Mark attempts to win back Renee's favour on Frankies birthday. Sully realises he can no longer stand playing second fiddle. Leonie makes a drastic decision when she realises work is getting in the way of family.,"['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR1701W024S00_5c47cf1e44c02.jpg,"Cast Marcus Graham, Phoenix Raei, Koa Nuen, Shari Sebbens, Roz Hammond","['abc1', 'aussie', 'drama', 'australia', 'relationship-drama', 'family-dysfunction', 'love', 'romance', 'feel-good', 'emotional', 'coming-of-age', 'suburbia']",2021-06-30 07:05:00,PG,1532
388,Drama,The Brokenwood Mysteries,The Brokenwood Mysteries,Series 2 Episode 4 Blood Pink,"Detective Inspector Mike Shepherd arrives on assignment in Brokenwood. As he uncovers tragedies and secrets, he also learns that Brokenwood is a place where shadows lurk just beneath the surface.","Shepherd and Jared attend a country concert by Shepherd's favourite musician, and she announces that it will be her final show. When she is found dead the next morning, Shepherd suspects foul play. (Final)","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2933A004S00_60a3502a6040d.jpg,"Cast Neill Rea, Fern Sutherland, Nic Sampson, Cristina Ionda, Pana Hema Taylor","['abc1', 'new-zealand', 'drama', 'crime-drama', 'mystery', 'suspense', 'thriller', 'murder', 'serial-killer', 'betrayal', 'compelling', 'small-town', 'hard-hitting', 'gritty', 'psychological', 'conspiracy', 'organised-crime', 'a:retirees', 'a:established-']",2021-06-01 08:00:00,M,5311
389,Drama,Tangle,Tangle,Series 3 Episode 3,"Two families, across two generations are rattled by the arrival of Nat Manning, an audacious minor celebrity who's returned home to reconnect with her estranged teenage son. Sometimes connecting, sometimes colliding.","Christine kicks off her political campaign, but struggles to regain the confidence of her son Max.","['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2830A003S00_60c2baa71e98c_1280.jpg,"Cast Justine Clarke, Kat Stewart, Joel Tobeck, Matt Day","['abc1', 'australia', 'drama', 'comedy', 'entertainment', '2000s', 'melbourne', 'suburbia', 'aussie', 'family-dysfunction', 'funny', 'quirky', 'family', 'friendship', 'relationship', 'sex', 'unlikely-friendship', 'unlikely-romance', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'a:young-adults', 'binge-worthy', 'ns:be-entertained', 'ns:relieve-boredom', 'family-relationship']",2021-06-25 07:00:00,MA,3156
390,Drama,SeaChange,SeaChange,Series 3 Episode 12 To Thine Own Self Be Relatively True,"In one day successful city lawyer, Laura Gibson's world falls apart. Laura grabs at a position as magistrate in a small coastal town and with two bewildered kids in tow sets off to change their lives forever.","Laura wakes up in Max's bed and is immediately wracked with guilt. Determined as she is to tell Warwick what has happened, the moment seems to constantly elude her.","['ABC TV', 'ABC TV Plus', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR9903V012S00_60ac88fb666c2_1280.jpg,"Cast John Howard, Sigrid Thornton, David Wenham, Kerry Armstrong, Kevin Harrington","['abc1', 'abc2', 'aussie', 'drama', 'coast', 'relationships', 'compelling', 'love', 'family', 'feel-good', 'heartfelt', 'a:established-parents', 'a:home-duties', 'ns:be-entertained', 'a:older-sink-dink', 'ns:relieve-boredom', 'small-town', 'family-dysf']",2021-06-11 07:00:00,PG,3061
391,Drama,The Gods Of Wheat Street,The Gods Of Wheat Street,Series 1 Episode 6 She Who Supplanted Her Sister,"Follow the trials and tribulations of the Freeburns, an Aboriginal family of local legends, as they learn to let go of the past with the aid of a little magic and enough deadpan humour to tackle the future.","Everyone is relieved to have Odin home, but the business is in deep trouble despite all their efforts. When Odin's wife arrives out of nowhere all Libby's insecurities return. (Final)","['ABC TV', 'DRAMA', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP1124H006S00551506fddcf673.54078495_1280.jpg,Director Jon Bell,"['abc1', 'drama', 'indigenous', 'people', 'aussie', 'featured', 'mothers-day', 'aboriginal', 'family', '2000s', 'family-dysfunction', 'marriage', 'parenthood', 'relationships', 'family-relationship', 'a:established-parents', 'a:older-']",2021-06-11 07:00:00,M,3177
392,Drama,Accused,Accused,Series 1 Episode 4 Liam's Story,"From acclaimed writer Jimmy McGovern, each episode of The Accused examines a person who is accused of a crime and what led them to end up in the Dock.","Liam stands accused of a terrible act. As he begins the long walk back to the courtroom, we see the obsession that led him to this crime of passion.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zx/publicity_ZX6043A004S00.jpg,No more information found,"['abc1', 'uk', 'drama', 'crime-drama', 'crime', 'gritty', 'compelling', 'hard-hitting', 'all-star-cast', 'anthology', 'somber', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-en']",2021-06-01 08:00:00,M,3546
393,Drama,Mystery Road,Mystery Road,Series 1 Episode 3 Chasing Ghosts,"Detective Jay Swan arrives at an outback cattle station to investigate the disappearance of two young farm hands. As the mystery unravels, Jays investigation uncovers a past injustice that threatens the fabric of the whole community.","As time runs out to find the missing boys, pressure mounts on Shevorne to reveal what she knows.","['ABC TV', 'DRAMA', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR1631W003S00_5b0ce0eb11f47.jpg,"Cast Aaron Pedersen, Judy Davis, Colin Friels, Deborah Mailman","['abc1', 'australia', 'drama', 'crime', 'small-town', 'indigenous', 'mystery', 'thriller', 'suspense', 'detective', 'murder', 'gritty', 'somber', 'diversity', 'critically-acclaimed', 'binge-worthy', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'a:young-sink-dink', 'ns:be-entertained', 'compelling']",2021-04-01 07:00:00,M,2955
394,Drama,The Last Panthers,The Last Panthers,Series 1 Episode 4 Serpent's Kiss,"Based on true events, a diamond heist triggers a dark dive into Europe's criminal underworld, as seen through the eyes of a cop, a criminal and a loss adjuster. Directed by Johan Renck (Chernobyl).","Milan tries to get back to Belgrade before Zlatko can harm his brother, while Khalil strikes a deal with his sibling.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3030A004S00_60c94f2514f90_1280.jpg,"Cast Samantha Morton, Tahar Rahim, Goran Bogdan, John Hurt, Igor Bencina","['abc1', 'drama', 'thriller', 'crime-drama', 'hard-hitting', 'scandal', 'conspiracy', 'edge-of-your-seat', 'action', 'suspense', 'organised-crime', 'critically-acclaimed', 'uk', 'france', 'europe']",2021-06-25 07:00:00,MA,2973
395,Drama,Troppo,Troppo,Series 1 Episode 7,An eccentric private investigator with a criminal past recruits a disgraced ex-cop to help solve the disappearance of a Korean tech pioneer in the wilds of Far North Queensland. Inspired by Candice Fox's bestselling novel Crimson Lake.,"Amanda takes a huge risk playing Twist and Bryce off against each other, and uncovers the truth about a friend's death.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR2007Q007S00_61f36ce88d330_1920.jpg,"Cast Thomas Jane, Nicole Chamoun, David Lyons, Sun Park, Yerin Ha","['abc1', 'drama', 'mystery', 'suspense', 'crime', 'crime-drama', 'thriller', 'murder', 'detective', 'gritty', 'hard-hitting', 'dark', 'investigation', 'psychological', 'australian', 'queensland', 'adaptation', 'binge-worthy']",2022-02-27 20:32:00,M,3507
396,Drama,Bed Of Roses,Bed Of Roses,Series 1 Episode 1 Not Worth A Cent,"An Australian comedy drama which centres on Louisa Atherton, who tries to make ends meet when she discovers her husband has died in the arms of another woman, leaving her broke.",When Louisa Atherton's wealthy husband drops dead in the arms of another woman she thinks things can't get any worse - until she discovers that he has left her bankrupt and homeless.,"['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR0604V001S00_60c8537d4f829_1280.jpg,"Cast Kerry Armstrong, Julia Blake, Hanna Mangan Lawrence, Caroline Gillmer, Jay Laga'aia","['abc1', 'drama', 'comedy', 'family', 'aussie', 'australia', 'love', 'feel-good', 'heartfelt', 'relationships', 'a:working-parents', 'a:older-sink-dink', 'romance']",2021-06-25 07:00:00,PG,3043
397,Drama,London Spy,London Spy,Series 1 Episode 5,"A contemporary, emotional thriller that tells the story of a chance romance between Danny and Alex. After Alex disappears, Danny has to take on the complex world of British espionage and fight for the truth.","Danny finally discovers the shocking truth about what really happened to his lover, and what really took place that night in the attic where he died. (Final)","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2796A005S00_6091db0d90354_1280.jpg,"Cast Ben Whishaw, Edward Holcroft, Jim Broadbent, Charlotte Rampling, Samantha Spiro","['abc1', 'drama', 'crime-drama', 'adaptation', 'suspense', 'detective', 'hard-hitting', 'gritty', 'mystery', 'conspiracy', 'lgbtqi', 'compelling', 'all-star-cast', 'noir', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'thriller', 'uk']",2021-06-01 07:00:00,M,3545
398,Drama,Retrograde,Retrograde,Series 1 Episode 1 Farewell,"A comedy following the topsy-turvy life of Maddie and her friends as they navigate the pandemic, partners, and the new parameters of life, all from the safety of their very own virtual bar.","A comedy following the topsy-turvy life of Maddie and her friends as they navigate the pandemic, partners, and the new parameters of life, all from the safety of their very own virtual bar.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/co/CO1918V_5ef41bba57e2d_1280.jpg,"Cast Pallavi Sharda, Ilai Swindells, Maria Angelico, Esther Hannaford","['abc1', 'australia', 'drama', 'comedy-drama', 'funny', 'quirky', 'lighthearted', 'charming', 'irreverent', 'witty', 'offbeat', 'feel-good', 'irreverent', 'friendship', 'unlikely-friendship', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-']",2020-07-08 22:03:29,M,1345
399,Drama,On A Clear Day,No data found,On A Clear Day,"Frank determines to salvage his self-esteem and tackle his demons by attempting the ultimate test of endurance, swimming the English Channel. (2004)","Frank determines to salvage his self-esteem and tackle his demons by attempting the ultimate test of endurance, swimming the English Channel.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2910A001S00_609c85a181602_1280.jpg,Director Gaby Dellal,"['abc1', 'abc2', 'uk', 'drama', '2000s', 'family', 'countryside', 'coast', 'love', 'emotional', 'endearing', 'feel-good', 'inspirational', 'friendship', 'mental-health', 'wellbeing', 'family-relationship', 'feature-length', 'film', 'movie', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'a:young-adults', 'ns:be-inspired', 'ns:be-uplifted', 'ns:be-entertained', 'swimming', 'health']",2021-06-01 07:00:00,PG,5649
400,Drama,Bed Of Roses,Bed Of Roses,Series 3 Episode 6 Fryberg's Folly,"An Australian comedy drama which centres on Louisa Atherton, who tries to make ends meet when she discovers her husband has died in the arms of another woman, leaving her broke.","Minna is thrown off-kilter when her long estranged sister, Frida returns to Rainbow's End.","['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/dr/publicity_DR0904V006S00.jpg,"Cast Kerry Armstrong, Julia Blake, Hanna Mangan Lawrence, Caroline Gillmer, Jay Laga'aia","['abc1', 'drama', 'comedy', 'family', 'aussie', 'australia', 'love', 'feel-good', 'heartfelt', 'relationships', 'a:working-parents', 'a:older-sink-dink', 'romance']",2021-06-25 07:00:00,PG,3117
401,Drama,The Newsreader,The Newsreader,Series 1 Episode 3 A White Marquis Matinee Jacket,"An unconventional relationship in a world on the cusp of change; a star newsreader and an ambitious reporter join forces in a ruthless 1986 newsroom, as events unfold that will change their lives.","When news breaks of Lindy Chamberlain's imminent release from prison, Helen, Dale and cameraman Tim fly to Darwin. But they'll face fierce competition as they fight to land the ""interview of the century"".","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR2006V003S00_611b30470415c.jpg,"Cast Anna Torv, Sam Reid, Robert Taylor, Chum Ehelepola, William McInnes","['abc1', 'drama', 'relationship-drama', '1980s', 'betrayal', 'hard-hitting', 'scandal', 'historical-events', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'australia']",2022-01-19 07:00:00,M,3160
402,Drama,Miss Fisher's Murder Mysteries,Miss Fisher's Murder Mysteries,Series 1 Episode 1 Cocaine Blues,"Set in 1920's Melbourne, this compelling crime-drama follows Miss Phyrne Fisher as she solves crime and fights injustice with her pearl handled pistol and her dagger sharp wit.","Re-immerse yourself in the opulent, exciting world of Australia's leading lady detective Phryne Fisher, as we go back to beginning of Miss Fisher's Murder Mysteries.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR1022V_5aebeaf92e8f4_1280.jpg,"Cast Essie Davis, Nathan Page, Hugo Johnstone-Burt, Ashleigh Cummings","['abc1', 'aussie', 'drama', 'crime', 'a:established-parents', 'binge-worthy', 'a:home-duties', 'ns:be-entertained', 'a:older-sink-dink', 'a:retirees', 'ns:relieve-boredom', 'crime-drama', 'thrilling', 'suspense', 'mystery', 'peri']",2021-06-11 07:00:00,M,3414
403,Drama,Doc Martin,Doc Martin,Series 8 Episode 2 Sons and Lovers,The GP with a brusque bedside manner and a phobia of blood is joined by a cast of oddball characters in the idyllic hamlet of Portwenn in Cornwall.,"Martin and Louisa search for a nursery for James and Mrs Tishell is shocked to find that Al has high blood pressure. Louisa explores possibilities of a career change, not welcome news for Martin.","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1293A002S00_60b5c4c5e2e0a_1280.jpg,"Cast Martin Clunes, Caroline Catz, Ian McNeice, Joe Absolom, John Marquez","['abc1', 'uk', 'drama', 'comedy-drama', 'relationships', 'medical-drama', 'off-beat', 'quirky', 'charming', 'feel-good', 'small-town', 'lighthearted', 'cult-favourite', 'binge-worthy']",2021-06-11 07:00:00,PG,2771
404,Drama,Capital,Capital,Series 1 Episode 4,"An anonymous postcard stating ""We want what you have"" is delivered to every house on a busy London street, leaving the residents puzzled. Who is behind the anonymous campaign?","Roger believes he is a victim of a miscarriage of justice. Shahid remains behind bars and Quentina waits for news of her appeal. Matya and Bogdan further their relationship, but Bogdan contends with a moral dilemma. (Final)","['ABC TV', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3040A004S00_6136e1ae6287b.jpg,"Cast Toby Jones, Gemma Jones, Rachel Stirling, Lesley Sharp, Adeel Akhtar","['abc1', 'drama', 'mini-series', 'adaptation', 'mystery', 'suspense', 'psychological', 'family-dysfunction', 'suburbia', 'london', 'gritty', 'uk']",2021-09-24 21:20:00,M,2663
